name,name_ga,county,lat,lon,type
Kilarga,,,54.2296241,-8.210495,village
An Chillín Liath,An Chillín Liath,,51.9056741,-10.0617753,village
Moydrum,,,53.4277673,-7.8735536,hamlet
Treel,,,53.4010567,-7.7710305,hamlet
Knocknatulla,,,53.4063532,-6.6630367,hamlet
Kilcommon,,,52.6913836,-8.1470289,village
Ballyvolane,,,51.9180432,-8.4538752,suburb
Coolagowan,,,52.1172318,-8.1874295,village
Jobstown,Ráth Miontáin,,53.279083,-6.400948,suburb
Greenhills,Na Glaschnoic,,53.3126174,-6.3354406,suburb
Fortunestown,Baile Uí Fhoirtcheirn,,53.2841408,-6.4211624,suburb
Camross,,,53.0035799,-7.5934711,hamlet
Nurney,An Urnaí,,52.7527743,-6.9107931,village
An Spidéal,An Spidéal,,53.2443553,-9.3051311,town
An tSraith,An tSraith,,53.6957446,-9.3343145,hamlet
Coill an tSíáin,,,53.6104386,-9.4397858,hamlet
Garryduff,,,51.8671289,-8.4008365,suburb
Lehenaghmore,,,51.8649325,-8.4924602,suburb
Ladysbridge,Droichead na Scuab,,51.8984726,-8.0439578,village
South Parish,,,51.893742,-8.4719941,suburb
Rosnakill,Ros na Cille,Donegal,55.1910096,-7.6873774,village
Tawny,An Tamhnaigh,Donegal,55.1988653,-7.6915036,village
Waterside,,,54.991129,-7.3100492,suburb
Tirmoghan,Tír Mhocháin,,53.3713809,-6.7322493,village
Templeorum,,,52.3832681,-7.2970915,hamlet
Faugheen,,,52.3927485,-7.4038662,hamlet
Ticknevin,Tigh Mhic Neamhain,Kildare,53.3182223,-6.95407,village
Gowel,,,53.9839133,-8.0100924,village
Bornacoola,,,53.8268396,-7.8703324,village
Drimnagh,,,53.3299263,-6.3236515,suburb
Oberstown,,,53.5777857,-6.5466992,village
Bohermeen,An Bóthar Mín,,53.6590234,-6.7890623,village
Ogonnelloe,Tuath Ó gConaíle,,52.882192,-8.4566849,village
Ballinagree,,,51.9767569,-8.92564,hamlet
Ballinaclash,An Chlais,,52.9038822,-6.257466,village
Íochtar Bhaile,,,51.4900774,-9.2300587,hamlet
Uachtar Bhaile,,,51.4883465,-9.2307437,hamlet
Leamlara,Léim Lára,,51.9711903,-8.2643943,hamlet
Ballinroad,,,52.1042401,-7.5731744,village
Abbeyside,,,52.0935412,-7.606386,suburb
Toormore,,,51.5216091,-9.6450077,hamlet
Kilrathmurry,Cill Rátha Muirígh,,53.4230943,-7.0084459,village
Ballinadee,Baile na Daibhche,,51.712122,-8.6267978,village
Strathfoyle,Srath Feabhail,,55.0325851,-7.2643471,village
Castlebane,Caislean Bán,,55.1670788,-8.0039912,hamlet
Ballycuddahy,,,52.9151919,-7.4855266,village
Caherdavin,Cathair Dháibhin,,52.6695808,-8.6465495,suburb
Tullybane,,,53.4157072,-7.7636419,hamlet
Carnpark,,,53.4230023,-7.8068291,hamlet
Cloneyegan,,,53.412002,-7.7815705,hamlet
Kilcoe,,,51.5606465,-9.3897616,village
Clusker Wood,,,53.5618891,-6.5914625,hamlet
Belpere Hill,,,53.5637477,-6.6070774,hamlet
Ballyboden,Baile Baodáin,,53.2838874,-6.2955729,village
Bellarena,,,55.1279162,-6.9518589,village
Ahenny,,,52.4147394,-7.3926929,hamlet
Rann na Feirste,Rann na Feirste,,55.0392905,-8.316311,hamlet
Dún Lúiche,Dún Lúiche,,55.0208429,-8.1123344,hamlet
Aghada Upper,Áth Fhada Uachtarach,,51.8373417,-8.2080928,village
Aghada Lower,Áth Fhada Íochtarach,,51.8434459,-8.2097369,village
Farsid-Rostellan,An Fhearsaid-Ros Tialláin,,51.8445666,-8.1905719,village
Ballinabrannagh,Baile na mBreatnach,,52.7852856,-6.9825131,village
Ballincar,,,54.2982776,-8.5006237,hamlet
Ballyroe,Baile an Róigh,,52.961334,-6.933948,village
Cluain Bú,Cluain Bú,,53.3746784,-9.0163715,village
Drinagh,Draighneach,,51.6473049,-9.1541022,village
Fitz's Cross,,,53.0159985,-9.3775994,hamlet
Killean,Cillín,,54.1235368,-6.3373751,hamlet
Kilkeasy,,,52.4395243,-7.2174656,hamlet
Boherlahan,,,52.5700314,-7.8933994,village
Killyclogher,,,54.6094324,-7.2706605,suburb
Loughmacrory,,,54.6249087,-7.1098119,village
Mountfield,,,54.6473612,-7.1687965,village
Leitrim,Liatroim,,54.2855309,-5.9982114,hamlet
Finnis,Fionnais,,54.3623169,-6.0240371,hamlet
Ballyward,Baile Mhic an Bharid,,54.2774765,-6.0408651,hamlet
Dechomet,,,54.3024142,-6.0672247,hamlet
Whiterock,,,54.4815501,-5.6470077,village
Rubane,,,54.4726006,-5.5076463,village
Clogh,,,52.860318,-7.1630409,village
Ballykeeran,Bealach Caorthainn,,53.4483947,-7.8885025,village
Sandpit,,,53.772928,-6.3076258,village
Blackskull,,,54.4026659,-6.2406728,village
Gordystown,,,54.3975763,-6.1918405,village
Drumlough,,,54.4215335,-6.0496259,hamlet
Gamblestown,,,54.4284106,-6.2337989,village
Closkelt,,,54.305633,-6.0939447,hamlet
Kilkinamurry,,,54.3268685,-6.1092262,hamlet
Moyne,An Mhaighean,,53.9151319,-7.6303834,village
Dromagh,,,52.1245097,-8.9793263,hamlet
Corrúch,Corrúch,,53.1304614,-9.7131264,hamlet
Caherline,Cathair Fhlainn,,52.5685567,-8.4522276,village
Ballybrown,,,52.6438306,-8.7293862,village
Sandycove,,,53.2859485,-6.1155829,suburb
Glasthule,Glas Tuathail,,53.2871655,-6.1233509,suburb
Flush,,,54.2713446,-6.0754202,hamlet
Burrenbridge,,,54.2509291,-5.9608024,hamlet
Castlewellan,Caisleán Uidhilín,,54.2574364,-5.9435178,town
An Fheothanach,An Fheothanach,,52.216375,-10.3492689,hamlet
Longstone,,,54.1098,-5.9312338,hamlet
Magheraconluce,,,54.4268186,-6.0083655,hamlet
Legacurry,,,54.4766731,-6.0104588,hamlet
Ballynoe,An Baile Nua,,54.2867359,-5.720317,hamlet
Ballyroney,Baile Uí Ruanaí,,54.2739417,-6.1258108,hamlet
Ashfield,,,54.3979334,-6.1985656,hamlet
Kilntown,Baile na hÁithe,,54.4320031,-6.1735687,hamlet
Darndale,Darndál,,53.4008168,-6.1946364,suburb
Ashtown,Baile an Ásaigh,,53.3757106,-6.3328955,suburb
Glenone,Cluain Eoghain,,54.8726221,-6.4845791,village
Camas,Camas,,53.378105,-9.5474055,village
Lukeswell,,,52.3964233,-7.1844261,village
Sleacht Néill,Sleacht Néill,,54.8896147,-6.7137934,hamlet
Straw,Srath,,54.783779,-6.8068118,village
Ballykeel,,,54.408681,-6.0383753,hamlet
Ballyholland,,,54.1691888,-6.312635,village
Craigstown Meadow,,,54.8094036,-5.7783573,village
Mullaghboy,,,54.833347,-5.7238013,village
Millbay,,,54.8232246,-5.7483017,village
Mounthill,,,54.8088624,-5.8640331,village
Annacloy,Áth na Cloiche,,54.3657362,-5.7793459,hamlet
Ballela,,,54.3535929,-6.1477973,hamlet
LowerBallylagan,,,54.7720351,-5.9042981,hamlet
Mountnorris,Achadh na Cranncha,,54.2522887,-6.4745373,village
Ballymoyer,,,54.2163787,-6.5289871,hamlet
Lurganare,,,54.230315,-6.3518453,hamlet
Coney Island,,,54.2561715,-5.6278729,hamlet
Ballyalton,Baile Altúin,,54.3270172,-5.6621584,hamlet
Dunnaval,,,54.0452745,-6.0323461,hamlet
Moygashel,Maigh gCaisil,,54.4830217,-6.7529756,village
Ballyculter,,,54.3500072,-5.5833597,hamlet
Deneight,,,54.486438,-6.0234748,hamlet
Ballinamere,Baile na Maor,,53.2881339,-7.5616195,hamlet
Ballyfore Cross Roads,,,53.3195061,-7.1141401,hamlet
Clonoe,,,54.5340303,-6.6720215,village
Gortnamona,,,53.221991,-7.5809796,hamlet
Lusmagh,Lusmhaigh,,53.1731354,-8.0201888,hamlet
Ballyglass,,,53.286218,-7.3046605,hamlet
Roscomroe,,,53.0202636,-7.7582137,hamlet
Clonyhurk,,,53.1567206,-7.2738023,hamlet
Boora,,,53.234905,-7.733809,hamlet
The Marina,,,51.8997579,-8.4322633,suburb
Tivoli,,,51.902984,-8.4092329,suburb
Jacob's Island,Oileáin Iacóib,,51.8819952,-8.3944806,suburb
The Mardyke,,,51.8959528,-8.4956963,suburb
Glasheen,,,51.8844307,-8.4970091,suburb
Brookmount,,,54.5215222,-6.1249829,hamlet
Cremartin,Craobh Mhártain,,54.1591315,-6.8174169,hamlet
Knockconan,Cnoc Coinín,,54.3687464,-6.9641923,hamlet
Drumgoosat,Droim Guasachta,,53.95214,-6.7788688,hamlet
Drumadragh,,,55.1572697,-6.6229768,village
Ballytober,,,55.1857566,-6.5561706,village
Gracefield,,,54.7447045,-6.5476202,village
Knockatallan,Cnoc an tSalainn,,54.295025,-7.1493302,hamlet
Dunaghy,,,55.0721513,-6.4716715,hamlet
Killeen,,,54.5520951,-6.6460927,village
Cratloe,,,52.698702,-8.7627609,village
Ballyduff,,,52.2315125,-7.272218,hamlet
Knockatallan,Cnoc an tSalainn,,54.3058723,-7.1294057,village
Lough Egish,Loch Éigis,,54.0588274,-6.8176202,village
Ballyneale,Baile Uí Néill,,52.3748335,-7.4675949,hamlet
Kilcash,,,52.4033929,-7.5397066,village
Ballybrittas Old,,,53.1165548,-7.1531129,village
Whitehill,,,55.0424032,-6.9288969,suburb
Knockavilla,,,52.547813,-8.0123111,village
Robinson Town,,,54.4888712,-6.5525804,hamlet
Kilfeacle,,,52.4871943,-8.0624809,hamlet
Rossmore,,,52.6173365,-8.0035804,hamlet
Tildarg,,,54.7936261,-6.054587,village
Rear Cross,Crois na Rae,,52.6863245,-8.2381972,village
Monard,,,52.5106514,-8.2233189,village
Grange,,,52.3383371,-7.8285547,hamlet
Castleleiny,Caisleán Laighnigh,,52.7863583,-7.7879314,hamlet
Clonmore,,,52.8293697,-7.7643234,hamlet
Inch,,,52.7170249,-7.9108942,village
Derrymacash,,,54.4796875,-6.4031417,village
Pilltown,,,51.9692959,-7.8093759,hamlet
Moira,Maigh Rath,,54.4792925,-6.2301652,town
Tullydonnell,,,54.0793252,-6.5073046,hamlet
Mullan,An Muileann,,54.364901,-6.9165513,hamlet
Drumintee,,,54.0970499,-6.4156072,hamlet
Owenbeg,An Abhainn Bheag,,54.2330319,-8.9410969,hamlet
Mounthorgan,,,52.0658024,-9.2739509,hamlet
Mounthorgan Cross,,,52.0716612,-9.2741544,hamlet
Ballygalget,Baile Ghalgail,,54.4071779,-5.4963983,hamlet
Balliggan,Baile Uí Uiginn,,54.5142201,-5.4981245,hamlet
Ballycranbeg,Baile Crannaí Beag,,54.4556416,-5.5072449,hamlet
Bloomfield,,,54.5938327,-5.8864913,suburb
Mullaghglass,,,54.2086036,-6.371027,hamlet
The Village,,,54.5878201,-5.9535287,suburb
Toornafulla,,,52.3680336,-9.1461396,village
Corcaghan,,,54.1898885,-6.9902488,village
Ballysteen,Baile Stiabhna,,52.6461719,-8.9522186,hamlet
Cluain an Ghaill,Cluain an Ghaill,,53.7285771,-6.7507694,hamlet
Tullycorbett,,,54.1646469,-6.8936518,hamlet
Glasdrumman,,,54.0717981,-6.5344152,hamlet
Cranny,An Chrannaigh,,52.6922541,-9.2258286,hamlet
Noughaval,,,53.0159192,-9.1820169,hamlet
Athphort,,,54.9741141,-8.5237086,hamlet
Dorsey,,,54.133093,-6.5496089,hamlet
Cornagnoe Valley,,,52.8638997,-8.5325485,hamlet
Inch,An Inse,,52.8222482,-9.0584528,village
Cill Éinne,Cill Éinne,,53.104803,-9.6619901,hamlet
Corkey,,,55.0309039,-6.2930402,village
Meelick,Míleac,,52.696179,-8.6737597,village
Sand End Bungalows,,,54.520525,-5.4726042,hamlet
Strandtown,,,54.6006429,-5.8793724,suburb
New Mossley,,,54.6900518,-5.9605475,suburb
Knockavilla,,,51.8013505,-8.6868489,hamlet
Blackrock,,,54.669517,-5.9940224,suburb
White House,,,53.9209143,-6.3774955,hamlet
An Gleann Mór,An Gleann Mór,,53.2642623,-9.5841001,hamlet
An Baile Láir,An Baile Láir,,53.3214549,-9.6173757,hamlet
Aill na Brón,Aill na Brón,,53.3104196,-9.7407947,hamlet
An Bhanrach Ard,An Bhanrach Ard,,53.3085276,-9.7637819,hamlet
Derrynacarana,,,53.0514618,-8.7249684,hamlet
Drumlee,,,54.2603191,-6.0518928,hamlet
Upper Village,,,53.0140087,-8.3688784,hamlet
Lower Village,,,53.0090319,-8.3698654,hamlet
Loughaunroe,An Lochán Rua,,53.0999574,-8.3230662,hamlet
Duniry,,,53.1342528,-8.4054047,hamlet
Maydown,,,55.0244998,-7.2528281,suburb
Crosschapel,,,53.191131,-6.5125495,hamlet
Moneyneany,Móin na nIonadh,,54.816019,-6.8295941,village
Windgate,,,53.1719614,-6.0929768,village
Baile an Lurgain,Baile an Lurgain,,53.0656489,-9.5249889,hamlet
Cappataggle,,,53.2755688,-8.4112144,hamlet
Milepost Village,,,52.2757478,-7.0813547,hamlet
Strade,An tSráid,,53.9212174,-9.131012,village
An Tearmann,,,54.1104354,-10.096269,hamlet
An Baile Nua,,,54.1319651,-10.0996808,hamlet
Torán,,,54.1431429,-10.1028666,hamlet
Sruthán,Sruthán,,53.1428854,-9.7692102,hamlet
Whiterock,,,54.5917873,-5.9749508,suburb
Leitir Beag,Leitir Beag,,54.1078541,-10.1221031,hamlet
Tóin na hOlltaí,Tóin na hOlltaí,,54.0993618,-10.1205152,hamlet
An Mullach Rua,An Mullach Rua,,54.1401742,-10.0865048,hamlet
Oiligh,,,54.1500149,-10.0845451,hamlet
An Bheairic Theas,An Bheairic Theas,,54.1643891,-10.0768847,hamlet
An Léim,,,54.1690119,-10.0754899,hamlet
Bearanach Thoir,Bearanach Thoir,,54.1726419,-10.0546116,hamlet
Plota an Bhairéadaigh Thiar,,,54.1767268,-10.0750954,hamlet
Plota an Bhairéadaigh Thoir,,,54.1768273,-10.055011,hamlet
Lorg an Chlaí,,,54.1787613,-10.0684435,hamlet
An Droim,,,54.1827923,-10.0555689,hamlet
Chapeltown,,,54.7839269,-6.2387886,hamlet
Corboe,,,54.4605489,-7.2104635,hamlet
Ballincoog,,,52.8284056,-6.2711018,village
Ballymaguigan,,,54.7407137,-6.5262304,hamlet
Ballyknock,,,52.4157474,-7.0096099,hamlet
Smithstown,,,52.3975829,-7.0885286,hamlet
Cecilstown,,,52.169624,-8.7773473,village
Crosspatrick,,,52.7635276,-6.4312195,village
Newhall Crossroads,,,53.2106185,-6.7270102,hamlet
Killinaspick,,,52.3424646,-7.2547478,hamlet
Rathlee,Ráth Lao,,54.2754316,-9.0243277,hamlet
Loughane,,,53.8950375,-9.0551771,hamlet
Treenduff,,,53.8877496,-9.0660626,hamlet
Maugherow,,,54.3476767,-8.6055156,hamlet
The Glen,,,51.911271,-8.4604061,suburb
Ileigh,,,52.7437226,-7.9915238,hamlet
Johnstown,,,52.7833501,-6.2348818,hamlet
Coalbrook,Glaise an Ghuail,,52.6111396,-7.5790858,hamlet
Attycunnane,Áit Tí Conáin,,54.2081117,-9.9347267,hamlet
Dunnamore,,,54.6737533,-6.939821,hamlet
Westland,,,54.6256591,-5.9472057,suburb
Ravenhill,,,54.585687,-5.9112167,suburb
Drummullan,,,54.6500097,-6.6614535,village
Glencorrib,Gleann Coirib,,53.5107023,-9.1719026,village
Springhill,,,54.8222055,-7.4547084,suburb
Ballycolman,,,54.8191323,-7.4610227,suburb
Castletown,,,54.8190194,-7.4829745,suburb
Head Of The Town,,,54.8274118,-7.4641548,suburb
Barnacarroll,,,53.7666887,-8.9695002,hamlet
Sheeptown,,,54.2044119,-6.2931931,hamlet
Cortamlet,,,54.1774688,-6.6241162,hamlet
West Winds,,,54.5794337,-5.7028788,suburb
Dublin Pike,,,51.934866,-8.4597328,suburb
Ballyarnett,,,55.0398653,-7.3046285,suburb
Glenabbey,,,55.0384956,-7.3303637,suburb
Skeoge,,,55.0321136,-7.3408032,suburb
Coshquin,,,55.0329343,-7.3606354,suburb
Ryan Park,,,54.5641041,-5.8622192,hamlet
Finvoy,,,55.0030859,-6.5029321,village
Thornberry,,,54.6269587,-5.9922738,suburb
Portmuck,,,54.8468231,-5.7270832,village
Lower Ormeau,,,54.5874982,-5.9237906,suburb
Ballymadeerfy,,,54.0728574,-6.0934698,hamlet
Barnmeen,,,54.2304537,-6.2081573,hamlet
Darkley,,,54.2226939,-6.6799076,village
Legahory,,,54.449119,-6.3702491,suburb
Drumgor,,,54.4453092,-6.3758381,suburb
Moyraverty,,,54.4393647,-6.3656647,suburb
Monbrief,,,54.4458519,-6.354901,suburb
Tullygally,,,54.4514615,-6.3606371,suburb
Knockmenagh,,,54.4442353,-6.3889377,suburb
Taghneven,,,54.4555286,-6.3463742,suburb
Ballynamony,,,54.4606046,-6.357633,suburb
Tannaghmore,,,54.4563481,-6.3309088,suburb
Tannaghmore North,,,54.4774745,-6.3329535,suburb
Mourneview,,,54.4532093,-6.3367499,suburb
Toberhewny,,,54.4501943,-6.3246573,suburb
Ballyblagh,,,54.457559,-6.315667,suburb
Drumnamoe,,,54.4745086,-6.3248476,suburb
Derry,,,54.4696602,-6.3419781,suburb
Dougher,,,54.4736294,-6.3344277,suburb
Annesborough,,,54.4806984,-6.3493496,suburb
Demesne,,,54.4603886,-6.3140423,suburb
Knocknashane,,,54.4488499,-6.3121924,suburb
Bocombra,,,54.4303887,-6.4107222,suburb
Killycomain,,,54.425983,-6.4196592,suburb
Ballyhannon,,,54.4247099,-6.4079447,suburb
Kernan,,,54.4385698,-6.4182016,suburb
Carn,,,54.4482169,-6.4254081,suburb
Seagoe,,,54.4347558,-6.4219073,suburb
Garvaghy,,,54.430052,-6.4491248,suburb
Ballyoran,,,54.4342183,-6.4540495,suburb
Baltytum,,,54.4241435,-6.4636932,suburb
Mahon,,,54.4116206,-6.4566267,suburb
Drumgask,,,54.4421238,-6.3577365,suburb
Drumagoon,,,54.4453518,-6.4044006,suburb
Tavanagh,,,54.4187495,-6.4437136,suburb
Killanure,,,53.0471953,-7.5543073,hamlet
Ballymartin,,,52.6307837,-6.9103982,hamlet
Feorline,,,55.5019554,-5.3248817,hamlet
Corrandulla,Cor an Dola,,53.3983759,-8.9938093,village
Glen,,,54.2631231,-6.3309427,hamlet
Ballybeg,,,52.531388,-6.8687832,hamlet
Rathoe,Ráth Tó,,52.7869385,-6.800109,village
Newtown,An Baile Nua,,52.7223226,-6.8759726,village
Sailortown,,,54.6086923,-5.9200203,suburb
Eglish,,,54.4515447,-6.7941727,village
Monavea,,,52.847597,-7.081064,village
An Caisleán Gearr,An Caisleán Gearr,,53.3019068,-9.0193616,village
Black Lion,,,53.2072027,-7.5985699,hamlet
Woodstock,,,54.592451,-5.9041475,suburb
Culcavy,,,54.4788521,-6.0902103,village
An Tismeáin,An Tismeáin,,53.2466776,-9.6017814,hamlet
Cuileán,Cuileán,,53.2655386,-9.6103498,hamlet
An Rinn,An Rinn,,53.2456601,-9.6167276,hamlet
Cladhnach,Cladhnach,,53.2881636,-9.5638423,hamlet
An Tuairín,An Tuairín,,53.3012049,-9.5987329,hamlet
Muiceanach Idir Dhá Sháile,Muiceanach Idir Dhá Sháile,,53.3317119,-9.5678499,hamlet
An Bóthar Buí,An Bóthar Buí,,53.2554913,-9.6154499,hamlet
An Sruthán,An Sruthán,,53.2746312,-9.5801851,hamlet
Doire Fhatharta Mór,Doire Fhatharta Mór,,53.2718945,-9.6012909,hamlet
Doire Fhatharta Beag,Doire Fhatharta Beag,,53.283162,-9.5935151,hamlet
Croghan,Cruachán,,53.910867,-8.2201016,village
An Garraí Rua,An Garraí Rua,,53.2813067,-9.5714528,hamlet
Tang,An Teanga,,53.5347251,-7.7922785,hamlet
Drumhillery,,,54.2693896,-6.7859043,hamlet
Cuan na Loinge,Cuan na Loinge,,53.3087408,-9.6068552,hamlet
Doirín Glas,Doirín Glas,,53.3015438,-9.6682917,hamlet
An Sruthán Buí,An Sruthán Buí,,53.3039984,-9.6778364,hamlet
Leitir Calaidh,Leitir Calaidh,,53.2975071,-9.6972602,hamlet
An Ros,An Ros,,53.2861293,-9.6918512,hamlet
Cora Ghiolca,Cora Ghiolca,,53.2974399,-9.6355515,hamlet
Bun an Fháil,Bun an Fháil,,53.298978,-9.6475753,hamlet
An Sconsa,An Sconsa,,53.2911773,-9.6696069,hamlet
An Máimín,An Máimín,,53.2782746,-9.6660685,hamlet
Baile na Cille,Baile na Cille,,53.2431006,-9.7119278,hamlet
An Trá Bháin,An Trá Bháin,,53.2379467,-9.6526667,hamlet
An Diméin,An Diméin,,53.2491985,-9.5996224,hamlet
Doirín Darach,Doirín Darach,,53.2505177,-9.6504369,hamlet
An Cnoc,An Cnoc,,53.2638094,-9.7144651,hamlet
Gleann Trasna,Gleann Trasna,,53.270222,-9.6757506,hamlet
Glais na nUan,Glais na nUan,,53.2652129,-9.654874,hamlet
An Teach Mór,An Teach Mór,,53.2439339,-9.7386176,hamlet
An Aird,An Aird,,53.2336248,-9.7295869,hamlet
Cora Bhuí,Cora Bhuí,,53.2326075,-9.7234428,hamlet
Keeraun,An Caorán,,53.2806202,-9.1149589,hamlet
Halftown,,,54.4890044,-6.0942234,village
Knockerra,Cnoc Dhoire,,52.6555321,-9.3974077,hamlet
Dundrod,,,54.6137483,-6.1206803,village
Coole,,,53.4523983,-6.7287869,village
Ballysimon,Béal Átha Síomoin,,52.6527008,-8.565319,suburb
Black Ridge,,,54.5854906,-5.9977068,suburb
Gleann an Ghad,Gleann an Ghad,,54.2781903,-9.8314944,hamlet
Aghacommon,,,54.4701798,-6.3867066,village
The Fountain,,,54.9924516,-7.3241453,suburb
Gobnascale,,,54.9844203,-7.3099217,suburb
Glenowen,,,55.0020319,-7.3451757,suburb
Springtown,,,55.0189675,-7.335155,suburb
Ardmore,,,54.9624326,-7.2628894,village
Goshaden,,,54.9426266,-7.2361719,hamlet
Knockbrack,,,54.9482688,-7.2433107,hamlet
Ardground,,,54.9201092,-7.2232236,hamlet
Legahurry,,,54.9342607,-7.2237651,hamlet
Rosses Gate,,,55.0110438,-7.270681,suburb
Brocagh,,,54.5553328,-6.607554,village
Croagh,,,52.5345702,-8.8711485,village
Cill na Martra,,,51.9002173,-9.082255,village
Glen,,,54.6008842,-5.6987112,suburb
Scrabo,,,54.5883596,-5.7088293,suburb
Bowtown,,,54.5895166,-5.6753018,suburb
Whiteways,,,54.6052096,-5.6972961,suburb
Bradshaw's Brae,,,54.599842,-5.7239907,village
Brownstown,,,53.1378886,-6.8398197,village
Cinn Mhara,Cinn Mhara,,53.3368695,-9.5506616,hamlet
Leitir Mucú,Leitir Mucú,,53.3169556,-9.5508741,hamlet
Cora na Cléithe,Cora na Cléithe,,53.275606,-9.6541812,hamlet
Seanachomheas,Seanachomheas,,53.2410352,-9.6819503,hamlet
Caladh Ghólaim,Caladh Ghólaim,,53.231564,-9.7540709,hamlet
An Roisín,An Roisín,,53.2772661,-9.678633,hamlet
An Droim,An Droim,,53.2365385,-9.6722521,hamlet
An Baile Láir,An Baile Láir,,53.26387,-9.5543358,hamlet
Barr Roisín,Barr Roisín,,53.2710831,-9.5450102,hamlet
Baile an tSléibhe,Baile an tSléibhe,,53.2565451,-9.5441972,hamlet
Na Doireadha,Na Doireadha,,53.2731275,-9.5212712,hamlet
Doire an Fhéich,Doire an Fhéich,,53.285734,-9.5425217,hamlet
An Chloich Mhóir Theas,An Chloich Mhóir Theas,,53.2315785,-9.5203401,hamlet
Caorán na gCearc,Caorán na gCearc,,53.2460973,-9.5353178,hamlet
Na Mine,Na Mine,,53.2406015,-9.4635009,hamlet
Na Creagáin,Na Creagáin,,53.2385323,-9.4763986,hamlet
An Caisleán,An Caisleán,,53.2329616,-9.4759381,hamlet
Cnoc Carrach,Cnoc Carrach,,53.2376138,-9.4594945,hamlet
Corr na Rón,Corr na Rón,,53.2405219,-9.4260248,hamlet
na hAille,na hAille,,53.2450869,-9.3850965,hamlet
An Cnoc,An Cnoc,,53.2474082,-9.3716674,hamlet
Leithrinn,Leithrinn,,53.2609398,-9.3696472,hamlet
Baile Éamoinn,Baile Éamoinn,,53.2494224,-9.2971202,hamlet
Baile an Dónalláin,Baile an Dónalláin,,53.2499955,-9.2875844,hamlet
Baile an tSagairt,Baile an tSagairt,,53.2470831,-9.2851574,hamlet
Doire Choill,Doire Choill,,53.291586,-9.5094263,hamlet
Cnoc Aduaidh,Cnoc Aduaidh,,53.3031687,-9.4754684,hamlet
Seanadh Phéistín,Seanadh Phéistín,,53.3486198,-9.4360839,hamlet
Formaoil,Formaoil,,53.3381621,-9.4612431,hamlet
Gleann Mhac Muirinn,Gleann Mhac Muirinn,,53.3147338,-9.4818428,hamlet
Lower Malone,,,54.5784222,-5.9402654,suburb
The Bush,,,54.5140175,-6.7230914,village
Kilpedder,,,53.1109321,-6.1055078,village
Whitehouse,,,54.6573825,-5.9071507,suburb
Banteer,,,52.1297605,-8.8937605,village
Gairfean,Gairfean,,53.3346505,-9.6375509,hamlet
An Siléar,An Siléar,,53.3398012,-9.6009384,hamlet
An Baile Thiar,An Baile Thiar,,53.344243,-9.6102208,hamlet
Snámh Bó,Snámh Bó,,53.3593933,-9.6079467,hamlet
Ros Dubh,Ros Dubh,,53.3713399,-9.6301687,hamlet
An Tamhnaigh Bhig,An Tamhnaigh Bhig,,53.3716489,-9.6136817,hamlet
Gleann Catha,Gleann Catha,,53.3820334,-9.5865326,hamlet
Barr an Bhaile,Barr an Bhaile,,53.3895327,-9.5958345,hamlet
Scríob,Scríob,,53.3849232,-9.5509699,hamlet
Camas Uachtair,Camas Uachtair,,53.3723115,-9.5712262,hamlet
An Tamhnach,An Tamhnach,,53.3612629,-9.5786083,hamlet
